,GEOID,avg_reading_all,max_reading_all,sample_cnt,hh_size,med_income,occ_units,med_rent,oo_hsng_un,perc_white,perc_non_w,perc_black,perc_owner,tot_pop,"('PIN', 'count')","('Prior Tax Year Market Value Estimate (Land)', 'mean')","('Prior Tax Year Market Value Estimate (Land)', 'median')","('Prior Tax Year Market Value Estimate (Building)', 'mean')","('Prior Tax Year Market Value Estimate (Building)', 'median')","('Land Square Feet', 'mean')","('Land Square Feet', 'median')","('Building Square Feet', 'mean')","('Building Square Feet', 'median')","('Age', 'mean')","('Age', 'median')",Property Class_200.0,Property Class_201.0,Property Class_202.0,Property Class_203.0,Property Class_204.0,Property Class_205.0,Property Class_206.0,Property Class_207.0,Property Class_208.0,Property Class_209.0,Property Class_210.0,Property Class_211.0,Property Class_212.0,Property Class_234.0,Property Class_241.0,Property Class_278.0,Property Class_295.0,Property Class_299.0,Wall Material_1.0,Wall Material_2.0,Wall Material_3.0,Wall Material_4.0,Wall Material_nan,Roof Material_1.0,Roof Material_2.0,Roof Material_3.0,Roof Material_4.0,Roof Material_5.0,Roof Material_6.0,Roof Material_nan,Repair Condition_1.0,Repair Condition_2.0,Repair Condition_3.0,Repair Condition_nan,Renovation_1.0,Renovation_2.0,Renovation_nan,threshold_high,threshold_medium
596,170311605022,2.4615384615384617,3.3769230769230774,13.0,2.41,52093.0,616.0,1031.0,245.0,0.745283018867924,0.254716981132076,0.051212938005391,0.397727272727273,1484.0,393.0,46057.78625954199,68200.0,227112.84987277357,219900.0,10678.2417302799,4687.0,1963.760975609756,1938.0,71.17302798982189,94.0,0.0,0.005089058524173,0.0839694656488549,0.0763358778625954,0.0076335877862595,0.0356234096692111,0.015267175572519,0.0025445292620865,0.0,0.0,0.0,0.2646310432569974,0.0254452926208651,0.0,0.0025445292620865,0.010178117048346,0.0,0.4707379134860051,0.3078880407124681,0.188295165394402,0.0229007633587786,0.0025445292620865,0.4783715012722646,0.4147582697201017,0.104325699745547,0.0025445292620865,0.0,0.0,0.0,0.4783715012722646,0.0025445292620865,0.5165394402035624,0.0025445292620865,0.4783715012722646,0.0025445292620865,0.0,0.9974554707379136,0,0
597,170311605023,2.6944444444444446,3.683333333333333,6.0,2.91,59338.0,415.0,1157.0,196.0,0.813741721854305,0.186258278145695,0.0,0.472289156626506,1208.0,227.0,61573.52422907489,69300.0,285421.3656387665,273030.0,3887.665198237885,3150.0,2000.7808988764043,1828.0,93.12775330396477,108.0,0.0,0.0044052863436123,0.1497797356828193,0.13215859030837,0.0044052863436123,0.0220264317180616,0.0088105726872246,0.0088105726872246,0.0,0.0,0.0,0.3612334801762114,0.039647577092511,0.0,0.0044052863436123,0.0572687224669603,0.0,0.2070484581497797,0.5506607929515418,0.198237885462555,0.0220264317180616,0.013215859030837,0.2158590308370044,0.6563876651982379,0.1145374449339207,0.0,0.0,0.0088105726872246,0.0044052863436123,0.2158590308370044,0.0088105726872246,0.775330396475771,0.0,0.2158590308370044,0.0044052863436123,0.0,0.9955947136563876,0,0
598,170311606011,2.514583333333333,3.4,16.0,2.66,61000.0,442.0,1204.0,232.0,0.664115646258503,0.335884353741497,0.018707482993197,0.524886877828054,1176.0,348.0,45853.53448275862,26050.0,241722.1551724138,231480.0,6557.775862068966,4687.0,2150.864705882353,2031.0,85.1580459770115,95.0,0.0,0.0028735632183908,0.0545977011494252,0.0833333333333333,0.0,0.0172413793103448,0.0057471264367816,0.0,0.0028735632183908,0.0,0.0,0.2758620689655172,0.0229885057471264,0.0028735632183908,0.0028735632183908,0.0229885057471264,0.0,0.5057471264367817,0.2614942528735632,0.2011494252873563,0.014367816091954,0.0114942528735632,0.5114942528735632,0.3793103448275862,0.1034482758620689,0.0,0.0,0.0,0.0057471264367816,0.5114942528735632,0.0028735632183908,0.4827586206896552,0.0028735632183908,0.5114942528735632,0.0057471264367816,0.0,0.9942528735632185,0,0
599,170311606012,2.486666666666667,3.5,10.0,2.18,80000.0,270.0,1381.0,170.0,0.777219430485762,0.222780569514238,0.043551088777219,0.62962962962963,597.0,181.0,52073.81215469613,66900.0,276486.1325966851,261070.0,5882.022099447514,4725.0,2269.793478260869,2167.5,91.0939226519337,99.0,0.0,0.0,0.0276243093922651,0.1270718232044199,0.0,0.011049723756906,0.0220994475138121,0.0,0.0,0.0,0.0,0.2707182320441988,0.011049723756906,0.005524861878453,0.0,0.0331491712707182,0.0,0.4917127071823204,0.2265193370165746,0.2762430939226519,0.005524861878453,0.0,0.4917127071823204,0.3480662983425414,0.154696132596685,0.0,0.0,0.005524861878453,0.0,0.4917127071823204,0.0,0.5082872928176796,0.0,0.4917127071823204,0.0165745856353591,0.0,0.9834254143646408,0,0
600,170311606013,2.272727272727273,3.4909090909090903,22.0,2.68,71750.0,592.0,1223.0,237.0,0.795468848332284,0.204531151667716,0.039647577092511,0.400337837837838,1589.0,267.0,53956.66666666666,68720.0,324012.734082397,299650.0,5078.850187265917,4687.0,2530.2573529411766,2358.0,77.62921348314607,94.0,0.0,0.0,0.0187265917602996,0.1310861423220973,0.0112359550561797,0.0187265917602996,0.0149812734082397,0.0,0.0,0.0,0.0,0.2771535580524344,0.0037453183520599,0.0,0.0037453183520599,0.0337078651685393,0.0,0.4868913857677903,0.0898876404494382,0.3895131086142322,0.0299625468164794,0.0,0.4906367041198501,0.3558052434456928,0.1535580524344569,0.0,0.0,0.0,0.0,0.4906367041198501,0.0037453183520599,0.5056179775280899,0.0,0.4906367041198501,0.0149812734082397,0.0,0.9850187265917604,0,0
601,170311606021,1.361904761904762,1.942857142857143,7.0,2.34,56458.0,466.0,1012.0,207.0,0.725939505041247,0.274060494958753,0.064161319890009,0.444206008583691,1091.0,370.0,37021.7027027027,14110.0,229084.8108108108,234880.0,10486.732432432433,7266.0,2137.315789473684,1854.0,49.74864864864865,15.0,0.0,0.0027027027027027,0.0486486486486486,0.0675675675675675,0.0054054054054054,0.0324324324324324,0.0081081081081081,0.0,0.0,0.0,0.0,0.1189189189189189,0.0297297297297297,0.0,0.0027027027027027,0.0486486486486486,0.0,0.6351351351351351,0.2243243243243243,0.1216216216216216,0.0135135135135135,0.0,0.6405405405405405,0.2810810810810811,0.0702702702702702,0.0027027027027027,0.0,0.0027027027027027,0.0027027027027027,0.6405405405405405,0.0,0.3594594594594594,0.0,0.6405405405405405,0.0,0.0,1.0,0,0
602,170311606022,2.2700000000000005,2.88,10.0,2.8,72344.0,471.0,1106.0,217.0,0.621683093252464,0.378316906747536,0.017437452615618,0.46072186836518,1319.0,233.0,55951.50214592275,68750.0,284527.339055794,263040.0,5487.2360515021455,4374.0,2172.770833333333,2068.0,91.06008583690988,96.0,0.0,0.0,0.0815450643776824,0.1072961373390558,0.0,0.0128755364806866,0.0214592274678111,0.0,0.0,0.0,0.0,0.3133047210300429,0.0257510729613733,0.0,0.0042918454935622,0.055793991416309,0.0,0.3776824034334764,0.334763948497854,0.2660944206008583,0.0171673819742489,0.0,0.3819742489270386,0.4806866952789699,0.1373390557939914,0.0,0.0,0.0,0.0,0.3819742489270386,0.0042918454935622,0.6137339055793991,0.0,0.3819742489270386,0.0085836909871244,0.0,0.9914163090128756,0,0
603,170311606023,1.8407407407407408,2.4944444444444445,18.0,2.59,65526.0,512.0,1199.0,243.0,0.615849056603774,0.384150943396226,0.051320754716981,0.474609375,1325.0,337.0,48329.46587537092,49680.0,275806.88427299703,239390.0,6213.584569732938,4687.0,2117.19512195122,1850.0,77.7566765578635,92.0,0.0,0.0059347181008902,0.0830860534124629,0.115727002967359,0.0118694362017804,0.0237388724035608,0.0118694362017804,0.0029673590504451,0.0089020771513353,0.0,0.0,0.1869436201780415,0.0059347181008902,0.0,0.0029673590504451,0.029673590504451,0.0059347181008902,0.5044510385756676,0.2997032640949555,0.1632047477744807,0.0178041543026706,0.0059347181008902,0.5133531157270029,0.3976261127596439,0.0890207715133531,0.0,0.0,0.0,0.0,0.5133531157270029,0.0,0.4807121661721068,0.0059347181008902,0.5133531157270029,0.0059347181008902,0.0,0.9940652818991098,0,0
604,170311607001,1.65,2.825,4.0,1.97,,347.0,342.0,142.0,0.6825,0.3175,0.06375,0.409221902017291,800.0,155.0,64810.25806451613,68750.0,412794.064516129,419400.0,2990.877419354839,3125.0,2111.337748344371,2152.0,56.16774193548387,61.0,0.0,0.0,0.0709677419354838,0.2,0.0064516129032258,0.032258064516129,0.0129032258064516,0.0,0.0,0.0,0.0,0.2064516129032258,0.0064516129032258,0.0,0.0064516129032258,0.0774193548387096,0.3612903225806451,0.0193548387096774,0.2,0.6838709677419355,0.0903225806451612,0.0,0.0258064516129032,0.535483870967742,0.4387096774193548,0.0,0.0,0.0,0.0,0.0258064516129032,0.0064516129032258,0.967741935483871,0.0,0.0258064516129032,0.0129032258064516,0.0,0.9870967741935484,0,0
605,170311607002,3.9636363636363643,6.318181818181818,11.0,3.01,,373.0,1155.0,172.0,0.803030303030303,0.196969696969697,0.040998217468806,0.46112600536193,1122.0,236.0,75267.58474576271,77000.0,297986.906779661,282235.0,3926.5550847457625,3750.0,1860.7894736842104,1680.0,96.04661016949152,102.0,0.0,0.0084745762711864,0.1271186440677966,0.2330508474576271,0.0296610169491525,0.0635593220338983,0.0381355932203389,0.0,0.0,0.0,0.0,0.3177966101694915,0.0296610169491525,0.0042372881355932,0.0127118644067796,0.0423728813559322,0.0,0.0932203389830508,0.5084745762711864,0.288135593220339,0.0720338983050847,0.0169491525423728,0.1144067796610169,0.7627118644067796,0.1144067796610169,0.0042372881355932,0.0,0.0042372881355932,0.0,0.1144067796610169,0.0,0.8813559322033898,0.0042372881355932,0.1144067796610169,0.0042372881355932,0.0,0.9957627118644068,0,1
606,170311607003,2.908974358974359,4.088461538461538,26.0,2.34,72770.0,721.0,1317.0,293.0,0.776821572002295,0.223178427997705,0.017211703958692,0.406380027739251,1743.0,450.0,64799.333333333336,68750.0,295184.2888888889,287400.0,4924.222222222223,3625.0,1738.1277777777775,1690.0,89.52,95.0,0.0,0.0,0.1355555555555555,0.2444444444444444,0.0177777777777777,0.0422222222222222,0.0111111111111111,0.0222222222222222,0.0,0.0,0.0,0.2533333333333333,0.0022222222222222,0.0,0.0111111111111111,0.0711111111111111,0.0,0.1888888888888888,0.4533333333333333,0.2933333333333333,0.0488888888888888,0.0044444444444444,0.2,0.6955555555555556,0.1022222222222222,0.0,0.0022222222222222,0.0,0.0,0.2,0.0,0.7977777777777778,0.0022222222222222,0.2,0.0044444444444444,0.0,0.9955555555555556,0,0
607,170311607004,4.306666666666667,6.820000000000001,15.0,2.33,71759.0,460.0,1413.0,152.0,0.732276119402985,0.267723880597015,0.124067164179104,0.330434782608696,1072.0,242.0,68621.32231404958,68750.0,294223.0165289256,298220.0,4325.971074380165,3750.0,2232.64824120603,2208.0,97.2107438016529,96.0,0.0,0.0,0.0495867768595041,0.128099173553719,0.0082644628099173,0.0165289256198347,0.0082644628099173,0.0,0.0,0.0,0.0,0.5743801652892562,0.012396694214876,0.0,0.012396694214876,0.024793388429752,0.0,0.1652892561983471,0.3057851239669421,0.4793388429752066,0.0330578512396694,0.0041322314049586,0.1776859504132231,0.6487603305785123,0.1735537190082644,0.0,0.0,0.0,0.0,0.1776859504132231,0.0,0.8140495867768595,0.0082644628099173,0.1776859504132231,0.0082644628099173,0.0,0.9917355371900828,0,1
608,170311607005,3.3933333333333335,5.039999999999999,10.0,2.44,81512.0,440.0,1322.0,240.0,0.53072625698324,0.46927374301676,0.0,0.545454545454545,1074.0,237.0,60679.535864978905,68750.0,279798.9873417721,282190.0,4488.801687763713,3750.0,2182.144578313253,2017.5,90.9746835443038,106.0,0.0,0.0042194092827004,0.0590717299578059,0.0843881856540084,0.0168776371308016,0.0548523206751054,0.0042194092827004,0.0,0.0,0.0,0.0,0.430379746835443,0.0210970464135021,0.0,0.0126582278481012,0.0295358649789029,0.0,0.2827004219409282,0.4388185654008439,0.2320675105485232,0.0168776371308016,0.0126582278481012,0.2995780590717299,0.569620253164557,0.1308016877637131,0.0,0.0,0.0,0.0,0.2995780590717299,0.0,0.70042194092827,0.0,0.2995780590717299,0.0126582278481012,0.0,0.9873417721518988,0,1
609,170311608001,2.8666666666666663,4.1,2.0,3.29,55417.0,407.0,1218.0,55.0,0.401193139448173,0.598806860551827,0.09545115585384,0.135135135135135,1341.0,179.0,61703.12849162011,60480.0,322063.74301675975,318550.0,3856.586592178771,3780.0,2421.1620111731845,2342.0,98.1340782122905,96.0,0.0,0.0,0.0167597765363128,0.0391061452513966,0.0,0.0111731843575419,0.0167597765363128,0.0,0.0,0.0,0.0,0.88268156424581,0.0335195530726257,0.0,0.0,0.0,0.0,0.0,0.1284916201117318,0.8268156424581006,0.0446927374301676,0.0,0.0,0.6871508379888268,0.2960893854748603,0.0,0.0,0.0,0.0167597765363128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
610,170311608002,2.3166666666666664,3.0999999999999996,8.0,2.72,52500.0,316.0,1201.0,148.0,0.891608391608392,0.108391608391608,0.026806526806527,0.468354430379747,858.0,208.0,50363.22115384616,56440.0,299120.9615384616,290665.0,4963.057692307692,3780.0,1906.3117647058823,1751.0,83.30288461538461,102.5,0.0,0.0096153846153846,0.1298076923076923,0.2115384615384615,0.0144230769230769,0.0673076923076923,0.0048076923076923,0.0048076923076923,0.0,0.0,0.0,0.3365384615384615,0.0432692307692307,0.0,0.0,0.0048076923076923,0.0,0.173076923076923,0.5769230769230769,0.1778846153846154,0.0336538461538461,0.0288461538461538,0.1826923076923076,0.7115384615384616,0.1009615384615384,0.0048076923076923,0.0,0.0,0.0,0.1826923076923076,0.0048076923076923,0.8125,0.0,0.1826923076923076,0.0,0.0,1.0,0,0
611,170311608003,3.1533333333333333,5.425000000000002,20.0,3.02,72222.0,262.0,1170.0,150.0,0.851010101010101,0.148989898989899,0.0,0.572519083969466,792.0,232.0,54665.90517241379,60480.0,258759.74137931035,262740.0,4484.431034482759,3780.0,1736.0466321243523,1691.0,98.0,99.0,0.0,0.0086206896551724,0.0948275862068965,0.2974137931034483,0.0301724137931034,0.0474137931034482,0.021551724137931,0.0,0.0,0.0,0.0,0.3232758620689655,0.0043103448275862,0.0,0.0,0.0129310344827586,0.0,0.1594827586206896,0.2241379310344827,0.418103448275862,0.1206896551724138,0.0689655172413793,0.168103448275862,0.7370689655172413,0.0818965517241379,0.0,0.0,0.0043103448275862,0.0086206896551724,0.168103448275862,0.0,0.8318965517241379,0.0,0.168103448275862,0.0,0.0,1.0,0,1
612,170311608004,1.2666666666666666,1.55,2.0,2.39,54688.0,335.0,1204.0,60.0,0.702127659574468,0.297872340425532,0.0,0.17910447761194,799.0,120.0,61052.583333333336,60480.0,339401.1666666667,345450.0,3815.8416666666662,3780.0,2375.8728813559323,2078.0,102.3,108.0,0.0,0.0166666666666666,0.0666666666666666,0.2,0.0416666666666666,0.0166666666666666,0.0166666666666666,0.0,0.0,0.0,0.0,0.5333333333333333,0.1083333333333333,0.0,0.0,0.0,0.0,0.0,0.5083333333333333,0.4583333333333333,0.0166666666666666,0.0,0.0166666666666666,0.8083333333333333,0.175,0.0,0.0,0.0,0.0,0.0166666666666666,0.0083333333333333,0.9666666666666668,0.0083333333333333,0.0166666666666666,0.0,0.0,1.0,0,0
613,170311608005,3.350740740740741,5.391111111111111,18.0,3.3,73026.0,506.0,1338.0,318.0,0.715398442180947,0.284601557819053,0.0,0.628458498023715,1669.0,316.0,47932.215189873416,49600.0,303892.1202531645,314180.0,4371.962025316456,3720.0,2151.3306451612902,2070.0,91.91772151898734,101.5,0.0,0.0063291139240506,0.1012658227848101,0.1044303797468354,0.0031645569620253,0.0284810126582278,0.0,0.0,0.0,0.0,0.0,0.4367088607594936,0.0411392405063291,0.0,0.0094936708860759,0.0379746835443038,0.0316455696202531,0.1993670886075949,0.3227848101265823,0.4240506329113924,0.0284810126582278,0.0094936708860759,0.2151898734177215,0.5632911392405063,0.2183544303797468,0.0,0.0,0.0,0.0031645569620253,0.2151898734177215,0.0031645569620253,0.7816455696202531,0.0,0.2151898734177215,0.0031645569620253,0.0,0.9968354430379748,0,1
614,170311609001,3.4782051282051283,5.084615384615385,26.0,2.67,86806.0,563.0,1340.0,279.0,0.885126162018592,0.114873837981408,0.045152722443559,0.495559502664298,1506.0,367.0,63882.5340599455,66650.0,370094.795640327,385230.0,4912.33242506812,4671.0,2260.9556313993176,2193.0,93.8801089918256,106.0,0.0,0.0272479564032697,0.0408719346049046,0.0953678474114441,0.0217983651226158,0.1989100817438692,0.0626702997275204,0.0054495912806539,0.0,0.0027247956403269,0.0,0.3079019073569482,0.0272479564032697,0.0,0.0190735694822888,0.0354223433242506,0.0,0.1553133514986376,0.3923705722070845,0.3460490463215259,0.0408719346049046,0.0190735694822888,0.2016348773841962,0.6348773841961853,0.1471389645776566,0.0,0.0027247956403269,0.0054495912806539,0.0081743869209809,0.2016348773841962,0.0027247956403269,0.7929155313351499,0.0027247956403269,0.2016348773841962,0.0027247956403269,0.0,0.997275204359673,0,1
615,170311609002,2.880980392156863,4.534117647058824,34.0,2.18,85000.0,472.0,988.0,199.0,0.712342079689018,0.287657920310982,0.010689990281827,0.421610169491525,1029.0,314.0,71283.91719745223,75600.0,404013.50318471337,408725.0,4927.71974522293,5062.0,1905.5568181818185,1767.0,87.81210191082802,103.0,0.0,0.0318471337579617,0.0318471337579617,0.2898089171974522,0.1146496815286624,0.1783439490445859,0.0955414012738853,0.0063694267515923,0.0,0.0,0.0,0.054140127388535,0.0063694267515923,0.0031847133757961,0.0414012738853503,0.0605095541401273,0.0,0.0859872611464968,0.375796178343949,0.1942675159235669,0.0828025477707006,0.1878980891719745,0.1592356687898089,0.8057324840764332,0.0222929936305732,0.0,0.0,0.0127388535031847,0.0,0.1592356687898089,0.0063694267515923,0.8280254777070064,0.0063694267515923,0.1592356687898089,0.0031847133757961,0.0,0.9968152866242038,0,0
616,170311610001,5.5562499999999995,7.275,16.0,2.54,80962.0,394.0,1095.0,220.0,0.693,0.307,0.029,0.558375634517767,1000.0,175.0,69979.08571428571,72780.0,356914.5714285714,368550.0,7216.325714285715,7800.0,2558.133333333333,2236.0,88.39428571428572,98.0,0.0,0.0,0.0114285714285714,0.0571428571428571,0.0742857142857142,0.1657142857142857,0.0914285714285714,0.0,0.0228571428571428,0.0057142857142857,0.0,0.1085714285714285,0.0114285714285714,0.0,0.04,0.0514285714285714,0.0,0.36,0.36,0.1314285714285714,0.0685714285714285,0.04,0.4,0.5371428571428571,0.0514285714285714,0.0,0.0057142857142857,0.0,0.0057142857142857,0.4,0.0,0.6,0.0,0.4,0.0228571428571428,0.0,0.9771428571428572,0,1
617,170311610002,3.4064444444444435,5.398666666666667,30.0,2.78,96016.0,419.0,1509.0,261.0,0.879590093936806,0.120409906063194,0.011101622544833,0.62291169451074,1171.0,281.0,76516.44128113879,74400.0,398149.3238434164,391610.0,5458.462633451957,5148.0,2328.675,2238.5,91.4982206405694,102.0,0.0,0.0142348754448398,0.0355871886120996,0.1387900355871886,0.0427046263345195,0.192170818505338,0.1032028469750889,0.0035587188612099,0.0106761565836298,0.0142348754448398,0.0,0.2811387900355871,0.0,0.0,0.0427046263345195,0.0320284697508896,0.0,0.0889679715302491,0.4128113879003559,0.3523131672597864,0.0569395017793594,0.0320284697508896,0.1459074733096085,0.708185053380783,0.1423487544483986,0.0035587188612099,0.0,0.0,0.0,0.1459074733096085,0.0142348754448398,0.8362989323843416,0.0035587188612099,0.1459074733096085,0.0106761565836298,0.0,0.98932384341637,0,1
618,170311611001,3.871875,5.784375,32.0,2.53,107031.0,412.0,1293.0,316.0,0.834291187739464,0.165708812260536,0.089080459770115,0.766990291262136,1044.0,283.0,84431.23674911661,84480.0,434030.8127208481,415780.0,6341.088339222615,6000.0,2313.2988047808767,2080.0,96.73851590106008,108.0,0.0,0.0,0.0106007067137809,0.1060070671378091,0.0318021201413427,0.2897526501766784,0.1378091872791519,0.0,0.0212014134275618,0.0035335689045936,0.0,0.2120141342756183,0.0,0.0035335689045936,0.0070671378091872,0.0318021201413427,0.03886925795053,0.1060070671378091,0.5512367491166078,0.2862190812720848,0.0353356890459364,0.0141342756183745,0.1130742049469964,0.8127208480565371,0.0706713780918728,0.0,0.0,0.0,0.0035335689045936,0.1130742049469964,0.0035335689045936,0.8763250883392226,0.0070671378091872,0.1130742049469964,0.0141342756183745,0.0,0.9858657243816256,0,1
619,170311611002,3.6938271604938273,5.629629629629631,27.0,2.9,154375.0,343.0,1913.0,270.0,0.64989939637827,0.35010060362173,0.070422535211268,0.787172011661808,994.0,349.0,51400.48710601719,39420.0,391856.5329512894,412370.0,6473.977077363897,3950.0,2012.649831649832,1983.0,57.355300859598856,49.0,0.0,0.0028653295128939,0.0143266475644699,0.0573065902578796,0.0057306590257879,0.1174785100286533,0.0544412607449856,0.1375358166189111,0.0143266475644699,0.0028653295128939,0.0,0.1002865329512893,0.0171919770773638,0.0,0.0085959885386819,0.1203438395415472,0.2091690544412607,0.1375358166189111,0.6017191977077364,0.1690544412607449,0.0544412607449856,0.0257879656160458,0.1489971346704871,0.7507163323782235,0.0945558739255014,0.0028653295128939,0.0,0.0028653295128939,0.0,0.1489971346704871,0.0028653295128939,0.8424068767908309,0.0057306590257879,0.1489971346704871,0.0028653295128939,0.0,0.997134670487106,0,1
620,170311612001,6.147058823529412,9.970588235294116,17.0,3.02,58100.0,392.0,1103.0,238.0,0.819256756756757,0.180743243243243,0.0,0.607142857142857,1184.0,275.0,55856.43636363636,50400.0,240426.6545454545,229970.0,3654.44,3150.0,1572.4569288389514,1296.0,82.44,94.0,0.0,0.0218181818181818,0.2254545454545454,0.3236363636363636,0.0181818181818181,0.0254545454545454,0.0036363636363636,0.0254545454545454,0.0,0.0,0.0,0.2872727272727273,0.0109090909090909,0.0,0.0072727272727272,0.0509090909090909,0.0,0.0,0.5636363636363636,0.3345454545454545,0.0509090909090909,0.0218181818181818,0.029090909090909,0.88,0.0727272727272727,0.0,0.0,0.0,0.0181818181818181,0.029090909090909,0.0,0.96,0.0109090909090909,0.029090909090909,0.0072727272727272,0.0,0.9927272727272728,0,1
621,170311612002,3.9066666666666667,6.239999999999999,15.0,3.26,71667.0,594.0,1075.0,382.0,0.771812080536913,0.228187919463087,0.013422818791946,0.643097643097643,1937.0,421.0,43665.58194774347,50000.0,221185.0593824228,231170.0,3131.0712589073632,3528.0,1589.3673469387754,1401.0,64.75534441805226,91.0,0.0,0.01187648456057,0.1543942992874109,0.1971496437054631,0.007125890736342,0.0213776722090261,0.007125890736342,0.014251781472684,0.0,0.0,0.0,0.2375296912114014,0.01187648456057,0.0,0.0285035629453681,0.004750593824228,0.2755344418052256,0.0285035629453681,0.3562945368171021,0.505938242280285,0.0593824228028503,0.009501187648456,0.0688836104513064,0.5843230403800475,0.339667458432304,0.0,0.0,0.004750593824228,0.002375296912114,0.0688836104513064,0.004750593824228,0.9239904988123516,0.002375296912114,0.0688836104513064,0.0,0.0,1.0,0,1
622,170311613001,3.6952380952380954,4.757142857142857,7.0,3.0,71932.0,199.0,1075.0,133.0,0.696817420435511,0.303182579564489,0.018425460636516,0.668341708542714,597.0,163.0,55238.77300613497,53600.0,310346.8098159509,314800.0,3493.9754601227,3360.0,1912.9119496855344,1571.0,104.20245398773008,108.0,0.0,0.0,0.1533742331288343,0.294478527607362,0.0245398773006134,0.1042944785276073,0.0061349693251533,0.0,0.0,0.0,0.0,0.3435582822085889,0.0429447852760736,0.0,0.0061349693251533,0.0061349693251533,0.0,0.0184049079754601,0.6625766871165644,0.2883435582822086,0.0245398773006134,0.0,0.0245398773006134,0.8159509202453987,0.147239263803681,0.0,0.0,0.0,0.0122699386503067,0.0245398773006134,0.0,0.9754601226993864,0.0,0.0245398773006134,0.0061349693251533,0.0,0.9938650306748468,0,0
623,170311613002,1.55,2.325,4.0,2.13,50769.0,568.0,887.0,102.0,0.773015873015873,0.226984126984127,0.042857142857143,0.179577464788732,1260.0,83.0,48169.156626506025,51040.0,281997.5903614458,289540.0,3900.8313253012047,3190.0,2931.7246376811595,2122.0,99.63855421686748,102.0,0.0,0.0,0.072289156626506,0.1927710843373494,0.0,0.0120481927710843,0.0,0.0,0.0,0.0,0.0,0.4096385542168674,0.144578313253012,0.0,0.0240963855421686,0.0,0.0,0.144578313253012,0.4096385542168674,0.3373493975903614,0.0602409638554216,0.0240963855421686,0.1686746987951807,0.5783132530120482,0.2289156626506024,0.0,0.0,0.0,0.0240963855421686,0.1686746987951807,0.0,0.8313253012048193,0.0,0.1686746987951807,0.0,0.0,1.0,0,0
624,170311613003,3.3055555555555554,4.766666666666667,6.0,3.24,50282.0,225.0,1081.0,112.0,0.719178082191781,0.280821917808219,0.0,0.497777777777778,730.0,154.0,58085.84415584416,59280.0,258886.8831168831,253815.0,3630.448051948052,3705.0,1863.74,1826.0,96.6103896103896,100.0,0.0,0.0064935064935064,0.0844155844155844,0.2207792207792207,0.0064935064935064,0.0519480519480519,0.0064935064935064,0.0064935064935064,0.0,0.0,0.0,0.5584415584415584,0.0064935064935064,0.0064935064935064,0.0194805194805194,0.0259740259740259,0.0,0.0,0.448051948051948,0.4675324675324675,0.0519480519480519,0.0064935064935064,0.0259740259740259,0.7987012987012987,0.1623376623376623,0.0,0.0,0.0064935064935064,0.0064935064935064,0.0259740259740259,0.0,0.974025974025974,0.0,0.0259740259740259,0.0,0.0,1.0,0,0
625,170311613004,4.39047619047619,6.871428571428572,7.0,2.33,44205.0,491.0,1511.0,256.0,0.848034934497817,0.151965065502183,0.036681222707424,0.521384928716904,1145.0,262.0,55664.04580152672,59135.0,296267.0992366412,283140.0,4068.187022900763,3750.0,2129.839826839827,1784.0,93.4236641221374,102.0,0.0,0.015267175572519,0.1183206106870229,0.1946564885496183,0.0190839694656488,0.0572519083969465,0.0,0.0076335877862595,0.0,0.0,0.0,0.416030534351145,0.0458015267175572,0.0,0.0114503816793893,0.0229007633587786,0.0,0.0916030534351145,0.5763358778625954,0.2480916030534351,0.0305343511450381,0.0267175572519083,0.1183206106870229,0.7442748091603053,0.0954198473282442,0.0038167938931297,0.0038167938931297,0.0,0.0343511450381679,0.1183206106870229,0.0,0.8816793893129771,0.0,0.1183206106870229,0.0038167938931297,0.0,0.9961832061068704,0,1
626,170311701001,1.0,1.0,1.0,1.65,54625.0,1069.0,,817.0,0.811496633868462,0.188503366131538,0.060590367685137,0.764265668849392,1931.0,941.0,16391.604675876726,13790.0,161291.17959617428,149400.0,79010.17003188097,51659.0,2910.837837837838,2768.0,23.095642933049948,20.0,0.0,0.0,0.0,0.0010626992561105,0.0,0.0,0.0,0.0010626992561105,0.002125398512221,0.0,0.0,0.0138150903294367,0.0,0.0010626992561105,0.0010626992561105,0.0201912858660998,0.0,0.9596174282678002,0.002125398512221,0.0318809776833156,0.0053134962805526,0.0,0.9606801275239109,0.0371944739638682,0.0010626992561105,0.0,0.0,0.0010626992561105,0.0,0.9606801275239109,0.0010626992561105,0.0382571732199787,0.0,0.9606801275239109,0.0,0.0,1.0,0,0
627,170311702001,4.826296296296297,9.00111111111111,18.0,3.48,89336.0,323.0,,305.0,0.831410825199645,0.168589174800355,0.000887311446318,0.944272445820433,1127.0,308.0,47973.21428571428,50320.0,216927.14285714287,211510.0,3927.194805194805,4026.0,1484.39,1267.5,97.07467532467533,97.0,0.0,0.0,0.0389610389610389,0.7272727272727273,0.0779220779220779,0.0324675324675324,0.0064935064935064,0.0,0.0,0.0,0.0,0.0422077922077922,0.0454545454545454,0.0032467532467532,0.0,0.0,0.0,0.0259740259740259,0.1428571428571428,0.6006493506493507,0.2305194805194805,0.0,0.0259740259740259,0.922077922077922,0.0519480519480519,0.0,0.0,0.0,0.0,0.0259740259740259,0.0032467532467532,0.9707792207792209,0.0,0.0259740259740259,0.0,0.0,1.0,0,1
