	GEOID	hh_size	med_income	occ_units	med_rent	oo_hsng_units	perc_white	perc_non_white	perc_black	perc_owner_occ	tot_pop	('PIN', 'count')	('Prior Tax Year Market Value Estimate (Land)', 'mean')	('Prior Tax Year Market Value Estimate (Land)', 'median')	('Prior Tax Year Market Value Estimate (Building)', 'mean')	('Prior Tax Year Market Value Estimate (Building)', 'median')	('Land Square Feet', 'mean')	('Land Square Feet', 'median')	('Building Square Feet', 'mean')	('Building Square Feet', 'median')	('Age', 'mean')	('Age', 'median')	Property Class_200.0	Property Class_201.0	Property Class_202.0	Property Class_203.0	Property Class_204.0	Property Class_205.0	Property Class_206.0	Property Class_207.0	Property Class_208.0	Property Class_209.0	Property Class_210.0	Property Class_211.0	Property Class_212.0	Property Class_234.0	Property Class_241.0	Property Class_278.0	Property Class_295.0	Property Class_299.0	Wall Material_1.0	Wall Material_2.0	Wall Material_3.0	Wall Material_4.0	Wall Material_nan	Roof Material_1.0	Roof Material_2.0	Roof Material_3.0	Roof Material_4.0	Roof Material_5.0	Roof Material_6.0	Roof Material_nan	Repair Condition_1.0	Repair Condition_2.0	Repair Condition_3.0	Repair Condition_nan	Renovation_1.0	Renovation_2.0	Renovation_nan
346	170310801004	2.04	179500.0	460		388	0.7929562433297759	0.20704375667022412	0.0	0.8434782608695652	937	443	54238.5553047404	32480.0	652749.0067720091	553800.0	23672.837471783296	25255.0	6055.5	7128.0	53.261851015801355	49.0	0.0	0.002257336343115124	0.0	0.0	0.0	0.002257336343115124	0.002257336343115124	0.0	0.0	0.013544018058690745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9796839729119639	0.0	0.01805869074492099	0.0	0.0	0.981941309255079	0.0	0.011286681715575621	0.0	0.0	0.0	0.006772009029345372	0.981941309255079	0.004514672686230248	0.013544018058690745	0.0	0.981941309255079	0.0	0.0	1.0
347	170310801005	1.96	198269.0	830	1739.0	461	0.7616707616707616	0.23832923832923836	0.029484029484029485	0.555421686746988	1628	1138	42415.957820738135	15200.0	361782.2495606327	166160.0	21903.69947275923	28031.0	5687.1578947368425	5319.0	67.92530755711775	54.0	0.0	0.0008787346221441124	0.0	0.0	0.0	0.0008787346221441124	0.005272407732864675	0.0	0.0	0.019332161687170474	0.005272407732864675	0.0026362038664323375	0.0	0.0	0.0008787346221441124	0.0	0.0	0.9648506151142355	0.0	0.033391915641476276	0.0	0.0	0.9666080843585237	0.007029876977152899	0.01845342706502636	0.004393673110720563	0.0	0.0008787346221441124	0.0026362038664323375	0.9666080843585237	0.005272407732864675	0.028119507908611598	0.0	0.9666080843585237	0.0017574692442882249	0.0	0.9982425307557118
348	170310801006	1.63	128203.0	501	1827.0	234	0.9632802937576499	0.0367197062423501	0.03671970624235006	0.46706586826347307	817	348	46827.41379310345	28930.0	415444.9712643678	361660.0	15716.112068965518	19409.0	5147.727272727273	4326.0	63.87643678160919	54.0	0.0	0.0	0.0	0.0	0.0	0.0028735632183908046	0.005747126436781609	0.0	0.0	0.011494252873563218	0.005747126436781609	0.005747126436781609	0.0	0.0	0.0	0.0	0.0	0.9683908045977011	0.0	0.031609195402298854	0.0	0.0	0.9683908045977011	0.0028735632183908046	0.02586206896551724	0.0028735632183908046	0.0	0.0	0.0	0.9683908045977011	0.0028735632183908046	0.028735632183908046	0.0	0.9683908045977011	0.0	0.0	1.0
349	170310801007	1.67	150900.0	278	1924.0	217	1.0	0.0	0.0	0.7805755395683454	464	528	26465.265151515152	22830.0	412660.8143939394	378275.0	19816.441287878788	18412.0	4039.6	3870.0	48.21590909090909	45.5	0.0	0.0	0.0	0.0	0.0	0.0	0.003787878787878788	0.0	0.0	0.0	0.003787878787878788	0.001893939393939394	0.0	0.0	0.0	0.0	0.0	0.990530303030303	0.0	0.00946969696969697	0.0	0.0	0.990530303030303	0.003787878787878788	0.001893939393939394	0.0	0.0	0.0	0.003787878787878788	0.990530303030303	0.003787878787878788	0.005681818181818182	0.0	0.990530303030303	0.001893939393939394	0.0	0.9981060606060606
350	170310802011	1.3	95724.0	1003	1545.0	514	0.7802450229709035	0.21975497702909652	0.043644716692189896	0.5124626121635095	1306	1525	60129.79016393443	38270.0	212145.61967213114	171910.0	114680.9613114754	100289.0	2431.5384615384614	1920.5	50.641967213114754	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002622950819672131	0.0	0.0	0.0019672131147540984	0.003934426229508197	0.0006557377049180328	0.0	0.0	0.0006557377049180328	0.0006557377049180328	0.007213114754098361	0.9822950819672132	0.0	0.017049180327868854	0.0	0.0	0.9829508196721312	0.0013114754098360656	0.014426229508196721	0.0006557377049180328	0.0	0.0	0.0006557377049180328	0.9829508196721312	0.0006557377049180328	0.01639344262295082	0.0	0.9829508196721312	0.0	0.0	1.0
351	170310802012	1.39	89925.0	890	1709.0	507	0.8878127522195319	0.11218724778046807	0.03389830508474576	0.5696629213483146	1239	624	54484.070512820515	32730.0	374660.0	199435.0	22171.41826923077	11880.0	4897.3	4507.5	56.044871794871796	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01282051282051282	0.0	0.0016025641025641025	0.003205128205128205	0.0016025641025641025	0.01282051282051282	0.0	0.0	0.0	0.0	0.0	0.967948717948718	0.0	0.03205128205128205	0.0	0.0	0.967948717948718	0.00641025641025641	0.02403846153846154	0.0016025641025641025	0.0	0.0	0.0	0.967948717948718	0.00641025641025641	0.02564102564102564	0.0	0.967948717948718	0.003205128205128205	0.0	0.9967948717948718
352	170310802013	1.95	110724.0	315	2049.0	224	0.8	0.19999999999999996	0.13983739837398373	0.7111111111111111	615	397	55221.889168765745	22070.0	430941.6876574307	248220.0	12664.531486146096	13860.0	5185.705882352941	4854.0	50.47103274559194	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007556675062972292	0.0	0.0	0.017632241813602016	0.010075566750629723	0.007556675062972292	0.0	0.0	0.0	0.0	0.0	0.9571788413098237	0.0	0.042821158690176324	0.0	0.0	0.9571788413098237	0.005037783375314861	0.02518891687657431	0.007556675062972292	0.0	0.005037783375314861	0.0	0.9571788413098237	0.010075566750629723	0.0327455919395466	0.0	0.9571788413098237	0.0	0.0	1.0
353	170310802021	1.73	98580.0	359	1819.0	161	0.8840579710144928	0.1159420289855072	0.01288244766505636	0.44846796657381616	621	456	58015.81140350877	43750.0	212985.92105263157	146130.0	63290.396929824565	85862.0	2669.309523809524	2532.0	75.6951754385965	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09210526315789473	0.9078947368421053	0.0	0.09210526315789473	0.0	0.0	0.9078947368421053	0.09210526315789473	0.0	0.0	0.0	0.0	0.0	0.9078947368421053	0.05482456140350877	0.03728070175438596	0.0	0.9078947368421053	0.0	0.0	1.0
354	170310802022	1.42	84696.0	849	1440.0	545	0.9352159468438538	0.06478405315614622	0.03986710963455149	0.6419316843345112	1204	978	59729.079754601225	36260.0	257015.48057259712	164905.0	93279.76073619632	154593.0	3091.6823529411763	2624.0	54.648261758691206	54.0	0.0	0.0010224948875255625	0.0	0.0	0.0	0.0	0.005112474437627812	0.0	0.0	0.002044989775051125	0.009202453987730062	0.00408997955010225	0.0	0.0	0.013292433537832311	0.0	0.06646216768916155	0.8987730061349694	0.0	0.08588957055214724	0.0010224948875255625	0.0	0.9130879345603272	0.0541922290388548	0.032719836400818	0.0	0.0	0.0	0.0	0.9130879345603272	0.002044989775051125	0.08486707566462168	0.0	0.9130879345603272	0.0010224948875255625	0.0	0.9989775051124744
355	170310802023	1.41	86484.0	1073	1429.0	503	0.9068692206076618	0.09313077939233816	0.03632760898282695	0.46877912395153776	1514	1019	49787.26202158979	24960.0	411568.63591756625	230940.0	19097.589793915602	18711.0	3211.4166666666665	3311.0	49.859666339548575	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002944062806673209	0.0	0.0	0.001962708537782139	0.014720314033366046	0.003925417075564278	0.0	0.0	0.0	0.0	0.0	0.9764474975466143	0.0	0.023552502453385672	0.0	0.0	0.9764474975466143	0.002944062806673209	0.019627085377821395	0.0009813542688910696	0.0	0.0	0.0	0.9764474975466143	0.004906771344455349	0.018645731108930325	0.0	0.9764474975466143	0.001962708537782139	0.0	0.9980372914622179
356	170310803001	1.74	139856.0	481	1896.0	217	0.8850299401197604	0.11497005988023956	0.0	0.45114345114345117	835	253	132196.71936758893	41990.0	449021.97628458496	345150.0	8793.687747035574	7198.0	3860.4102564102564	3742.0	44.5098814229249	30.0	0.0	0.003952569169960474	0.0	0.0	0.0	0.007905138339920948	0.007905138339920948	0.0	0.003952569169960474	0.019762845849802372	0.011857707509881422	0.05533596837944664	0.02766798418972332	0.0	0.0	0.0	0.019762845849802372	0.841897233201581	0.003952569169960474	0.1383399209486166	0.011857707509881422	0.0	0.8458498023715415	0.04743083003952569	0.10276679841897234	0.0	0.0	0.0	0.003952569169960474	0.8458498023715415	0.003952569169960474	0.15019762845849802	0.0	0.8458498023715415	0.0	0.0	1.0
357	170310803002	1.72	123433.0	1253	2194.0	659	0.8178869323447636	0.18211306765523638	0.08063021316033364	0.5259377494014366	2158	1663	41434.53397474444	23390.0	199692.9945880938	147720.0	33380.499098015636	33768.0	2495.6478873239435	2113.0	25.39326518340349	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012026458208057728	0.0	0.0012026458208057728	0.0	0.0006013229104028864	0.003006614552014432	0.00661455201443175	0.0	0.0	0.02345159350571257	0.04930847865303668	0.9146121467227901	0.0072158749248346366	0.07215874924834637	0.006013229104028864	0.0	0.9146121467227901	0.05953096812988575	0.025856885147324114	0.0	0.0	0.0	0.0	0.9146121467227901	0.0	0.08538785327720987	0.0	0.9146121467227901	0.0006013229104028864	0.0	0.9993986770895971
358	170310803003	1.96	149113.0	504	2301.0	315	0.7659574468085106	0.23404255319148937	0.0	0.625	987	542	71561.78966789668	29410.0	334426.1254612546	236655.0	10815.455719557196	14799.0	3152.929292929293	2784.0	34.58487084870849	18.0	0.0	0.0018450184501845018	0.0	0.0018450184501845018	0.0	0.007380073800738007	0.005535055350553505	0.0018450184501845018	0.014760147601476014	0.01107011070110701	0.0	0.06826568265682657	0.0036900369003690036	0.0	0.005535055350553505	0.02029520295202952	0.04797047970479705	0.8099630996309963	0.06457564575645756	0.1014760147601476	0.016605166051660517	0.0	0.8173431734317343	0.1070110701107011	0.07011070110701106	0.0	0.0	0.0	0.005535055350553505	0.8173431734317343	0.012915129151291513	0.16789667896678967	0.0018450184501845018	0.8173431734317343	0.0036900369003690036	0.0	0.996309963099631
359	170310803004	1.46	143750.0	638	1944.0	426	0.9677765843179377	0.03222341568206233	0.0	0.6677115987460815	931	691	72866.75832127352	39650.0	318173.010130246	227050.0	13388.927641099855	13509.0	2982.3333333333335	2206.0	42.33574529667149	23.0	0.0	0.0	0.0	0.0	0.0	0.005788712011577424	0.004341534008683068	0.0	0.001447178002894356	0.0	0.001447178002894356	0.03473227206946455	0.024602026049204053	0.0	0.004341534008683068	0.001447178002894356	0.056439942112879886	0.8654124457308249	0.008683068017366137	0.11287988422575977	0.00723589001447178	0.001447178002894356	0.869753979739508	0.07091172214182344	0.053545586107091175	0.0	0.0	0.0	0.005788712011577424	0.869753979739508	0.010130246020260492	0.12011577424023155	0.0	0.869753979739508	0.001447178002894356	0.0	0.9985528219971056
360	170310804001	2.55	39449.0	1097	580.0	301	0.2584745762711864	0.7415254237288136	0.7206920903954802	0.27438468550592526	2832	327	82093.1498470948	72660.0	421711.376146789	441090.0	4704.311926605505	3121.0	2593.9176470588236	1826.0	27.30886850152905	19.0	0.0030581039755351682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039755351681957186	0.027522935779816515	0.0	0.0030581039755351682	0.0	0.1926605504587156	0.7339449541284404	0.009174311926605505	0.2415902140672783	0.0061162079510703364	0.0	0.7431192660550459	0.024464831804281346	0.2324159021406728	0.0	0.0	0.0	0.0	0.7431192660550459	0.0030581039755351682	0.25076452599388377	0.0030581039755351682	0.7431192660550459	0.0	0.0	1.0
361	170310804002	1.6		346	944.0	0	0.0	1.0	0.840867992766727	0.0	553	56	69640.71428571429	6620.0	252680.89285714287	31370.0	11783.017857142857	14720.0	4625.0	4250.0	12.321428571428571	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.9285714285714286	0.0	0.07142857142857142	0.0	0.0	0.9285714285714286	0.017857142857142856	0.05357142857142857	0.0	0.0	0.0	0.0	0.9285714285714286	0.0	0.07142857142857142	0.0	0.9285714285714286	0.0	0.0	1.0
362	170310804003	2.2	188676.0	430	2391.0	293	0.7600422832980972	0.2399577167019028	0.011627906976744186	0.6813953488372093	946	448	151073.23660714287	111095.0	497318.7276785714	408340.0	13182.095982142857	3696.0	3148.96	2902.5	31.491071428571427	19.0	0.0	0.0	0.002232142857142857	0.0	0.0	0.004464285714285714	0.006696428571428571	0.002232142857142857	0.006696428571428571	0.002232142857142857	0.0	0.078125	0.004464285714285714	0.0	0.008928571428571428	0.09821428571428571	0.017857142857142856	0.7678571428571429	0.07366071428571429	0.13616071428571427	0.011160714285714286	0.002232142857142857	0.7767857142857143	0.13616071428571427	0.08482142857142858	0.0	0.0	0.002232142857142857	0.0	0.7767857142857143	0.022321428571428572	0.1875	0.013392857142857142	0.7767857142857143	0.004464285714285714	0.0	0.9955357142857143
363	170310810001	1.25	68606.0	277	1810.0	163	0.9046242774566474	0.09537572254335258	0.0	0.5884476534296029	346	620	8813.709677419354	2280.0	146247.7741935484	44340.0	25592.73064516129	25750.0	1959.25	1555.5	31.470967741935485	31.0	0.0	0.0	0.0	0.0	0.0	0.0032258064516129032	0.0	0.0	0.0	0.0	0.0016129032258064516	0.0016129032258064516	0.0	0.0	0.0	0.0	0.0	0.9935483870967742	0.0	0.0064516129032258064	0.0	0.0	0.9935483870967742	0.0	0.0064516129032258064	0.0	0.0	0.0	0.0	0.9935483870967742	0.0	0.0064516129032258064	0.0	0.9935483870967742	0.0	0.0	1.0
364	170310810002	1.61	141003.0	983	1840.0	275	0.6704617330803289	0.32953826691967114	0.021505376344086023	0.2797558494404883	1581	601	77292.41264559068	43450.0	393076.60565723793	274140.0	54030.214642262894	67484.0	3177.5833333333335	2880.0	37.38935108153078	20.0	0.0	0.0	0.0	0.0	0.0	0.0016638935108153079	0.0	0.0	0.0	0.0033277870216306157	0.021630615640599003	0.0066555740432612314	0.0	0.0	0.004991680532445923	0.0	0.0066555740432612314	0.9550748752079867	0.0	0.03993344425956739	0.0	0.0	0.9600665557404326	0.009983361064891847	0.029950083194675542	0.0	0.0	0.0	0.0	0.9600665557404326	0.009983361064891847	0.029950083194675542	0.0	0.9600665557404326	0.004991680532445923	0.0	0.9950083194675541
365	170310810003	1.11	66250.0	535	1164.0	88	0.6293532338308457	0.37064676616915426	0.16791044776119404	0.16448598130841122	804	655	19907.114503816792	8200.0	167342.19847328245	178720.0	23020.265648854962	10378.0	3403.0	3603.0	36.09618320610687	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015267175572519084	0.0030534351145038168	0.0	0.0	0.0	0.0	0.0	0.9954198473282443	0.0	0.004580152671755725	0.0	0.0	0.9954198473282443	0.0	0.004580152671755725	0.0	0.0	0.0	0.0	0.9954198473282443	0.0015267175572519084	0.0030534351145038168	0.0	0.9954198473282443	0.0	0.0	1.0
366	170310810004	1.29	34732.0	1152	1123.0	116	0.5466130114017438	0.4533869885982562	0.23138832997987926	0.10069444444444445	1491	38	116028.42105263157	81610.0	267285.0	155555.0	12225.736842105263	14900.0	2927.875	2524.0	42.68421052631579	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.15789473684210525	0.7894736842105263	0.0	0.21052631578947367	0.0	0.0	0.7894736842105263	0.0	0.21052631578947367	0.0	0.0	0.0	0.0	0.7894736842105263	0.18421052631578946	0.02631578947368421	0.0	0.7894736842105263	0.0	0.0	1.0
367	170310810005	1.27	80241.0	902	1920.0	0	0.7760031164783794	0.22399688352162062	0.10089598753408648	0.0	2567	16	186633.75	127715.0	642966.875	485940.0	4599.625	6578.0	2685.0	2883.5	110.5	124.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.25	0.0	0.0	0.75	0.0625	0.1875	0.0	0.0	0.0	0.0	0.75	0.0	0.1875	0.0625	0.75	0.0	0.0	1.0
368	170310810006	1.57	37037.0	902	1184.0	42	0.5908127208480566	0.4091872791519434	0.2876325088339223	0.04656319290465632	1415	255	19601.56862745098	1030.0	246678.9019607843	19620.0	16737.75294117647	17089.0	2299.5	2299.5	20.70980392156863	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00784313725490196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9921568627450981	0.0	0.00784313725490196	0.0	0.0	0.9921568627450981	0.0	0.00784313725490196	0.0	0.0	0.0	0.0	0.9921568627450981	0.0	0.00784313725490196	0.0	0.9921568627450981	0.0	0.0	1.0
369	170310811001	1.46	131250.0	839	2152.0	516	0.9645447219983884	0.035455278001611634	0.021756647864625302	0.6150178784266984	1241	1239	31301.267150928168	17110.0	472872.5907990315	242170.0	44482.49556093624	70108.0	4382.1621621621625	3891.0	34.86117836965295	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002421307506053269	0.0	0.0016142050040355124	0.0008071025020177562	0.0	0.0008071025020177562	0.0	0.025020177562550445	0.9693301049233253	0.0	0.02986279257465698	0.0	0.0	0.970137207425343	0.016142050040355124	0.012106537530266344	0.0008071025020177562	0.0	0.0	0.0008071025020177562	0.970137207425343	0.0	0.02986279257465698	0.0	0.970137207425343	0.002421307506053269	0.0	0.9975786924939467
370	170310811002	1.51		897	1596.0	73	0.5025906735751295	0.49740932642487046	0.2531458179126573	0.08138238573021182	1351	298	40577.34899328859	13900.0	249079.29530201343	186190.0	18828.513422818793	20885.0	3039.5555555555557	3058.0	30.41275167785235	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003355704697986577	0.0	0.0	0.0	0.010067114093959731	0.03691275167785235	0.010067114093959731	0.0	0.0	0.0	0.0	0.9395973154362416	0.0	0.06040268456375839	0.0	0.0	0.9395973154362416	0.003355704697986577	0.05704697986577181	0.0	0.0	0.0	0.0	0.9395973154362416	0.016778523489932886	0.0436241610738255	0.0	0.9395973154362416	0.006711409395973154	0.0	0.9932885906040269
371	170310811003	1.54	78675.0	1046	1782.0	79	0.8507462686567164	0.14925373134328357	0.018656716417910446	0.07552581261950286	1608	126	32021.11111111111	2870.0	284602.6984126984	35600.0	14449.0	15180.0	6856.0	6856.0	22.428571428571427	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007936507936507936	0.0	0.0	0.0	0.0	0.9920634920634921	0.0	0.007936507936507936	0.0	0.0	0.9920634920634921	0.007936507936507936	0.0	0.0	0.0	0.0	0.0	0.9920634920634921	0.0	0.007936507936507936	0.0	0.9920634920634921	0.0	0.0	1.0
372	170310812011	1.57	127206.0	882	1706.0	644	0.8551873198847262	0.14481268011527382	0.013688760806916427	0.7301587301587301	1388	913	30931.949616648413	8740.0	784571.5881708653	262940.0	16714.774370208106	14284.0			31.906900328587074	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
373	170310812012	1.3	90791.0	1262	1979.0	324	0.8188937836514929	0.1811062163485071	0.056289769946157614	0.25673534072900156	2043	1659	15366.214587100663	11390.0	464042.09764918627	179360.0	30592.61060880048	28449.0	4145.5	4185.5	36.49608197709463	44.0	0.0	0.0	0.0	0.0	0.0	0.0006027727546714888	0.0	0.0	0.0	0.0	0.0	0.0	0.0018083182640144665	0.0	0.0	0.0	0.0	0.997588908981314	0.0	0.0018083182640144665	0.0006027727546714888	0.0	0.997588908981314	0.0	0.0024110910186859553	0.0	0.0	0.0	0.0	0.997588908981314	0.0006027727546714888	0.0018083182640144665	0.0	0.997588908981314	0.0	0.0	1.0
374	170310812013	1.53	93659.0	839	1770.0	332	0.78515625	0.21484375	0.01015625	0.3957091775923719	1280	846	26655.36643026005	13330.0	560960.4491725769	271480.0	16823.237588652482	18410.0	3881.3478260869565	3609.0	52.40189125295508	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014184397163120567	0.0	0.0	0.0	0.008274231678486997	0.0035460992907801418	0.001182033096926714	0.0	0.0	0.0	0.0	0.9728132387706856	0.0	0.027186761229314422	0.0	0.0	0.9728132387706856	0.0035460992907801418	0.022458628841607566	0.001182033096926714	0.0	0.0	0.0	0.9728132387706856	0.01182033096926714	0.015366430260047281	0.0	0.9728132387706856	0.001182033096926714	0.0	0.9988179669030733
375	170310812021	1.8	210278.0	296		273	0.9287054409005628	0.07129455909943716	0.0	0.9222972972972973	533	337	48370.71216617211	26510.0	729517.6261127597	540270.0	16617.893175074183	14606.0			48.997032640949556	45.0	0.0	0.002967359050445104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9970326409495549	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
376	170310812022	1.56	150179.0	519	1734.0	368	0.8851851851851852	0.11481481481481481	0.04197530864197531	0.7090558766859345	810	721	34541.31761442441	25830.0	527674.3966712899	407380.0	18668.787794729542	21156.0	4574.705882352941	3930.0	55.319001386962555	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005547850208044383	0.0	0.0	0.004160887656033287	0.006934812760055479	0.006934812760055479	0.0	0.0	0.0	0.0	0.0	0.9764216366158114	0.0	0.023578363384188627	0.0	0.0	0.9764216366158114	0.004160887656033287	0.019417475728155338	0.0	0.0	0.0	0.0	0.9764216366158114	0.004160887656033287	0.019417475728155338	0.0	0.9764216366158114	0.0013869625520110957	0.0	0.9986130374479889
377	170310812023	1.55	74417.0	473	1568.0	305	0.8448979591836735	0.1551020408163265	0.004081632653061225	0.6448202959830867	735	715	33805.67832167832	14420.0	413410.27972027974	199710.0	13978.475524475525	13398.0	3844.1290322580644	3747.0	51.92027972027972	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011188811188811189	0.0	0.0013986013986013986	0.002797202797202797	0.015384615384615385	0.012587412587412588	0.0	0.0	0.004195804195804196	0.0	0.0	0.9524475524475524	0.0013986013986013986	0.04195804195804196	0.0	0.0	0.9566433566433566	0.006993006993006993	0.026573426573426574	0.0	0.0	0.0	0.009790209790209791	0.9566433566433566	0.008391608391608392	0.03496503496503497	0.0	0.9566433566433566	0.004195804195804196	0.0	0.9958041958041958
378	170310812024	2.05	206806.0	415		377	0.808235294117647	0.19176470588235295	0.041176470588235294	0.908433734939759	850	386	68991.52849740932	29970.0	664470.2590673575	650135.0	11344.450777202073	12502.0	3774.1714285714284	3399.0	64.83160621761658	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018134715025906734	0.0	0.0	0.0051813471502590676	0.038860103626943004	0.025906735751295335	0.0025906735751295338	0.0	0.0025906735751295338	0.0	0.0	0.9067357512953368	0.0	0.09067357512953368	0.0	0.0	0.9093264248704663	0.015544041450777202	0.05699481865284974	0.0	0.0	0.0025906735751295338	0.015544041450777202	0.9093264248704663	0.015544041450777202	0.07512953367875648	0.0	0.9093264248704663	0.007772020725388601	0.0	0.9922279792746114
379	170310813001	1.24	87708.0	624	1841.0	304	0.7126288659793815	0.28737113402061853	0.01804123711340206	0.48717948717948717	776	384	15549.322916666666	13950.0	256704.453125	224440.0	13144.299479166666	13272.0			59.2265625	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
380	170310813002	1.59		120		85	0.8429319371727748	0.15706806282722519	0.06282722513089005	0.7083333333333334	191	523	19967.55258126195	18860.0	271858.16443594644	256780.0	59690.0	59690.0			60.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
381	170310813003	1.62	113628.0	599	2485.0	520	0.759545923632611	0.24045407636738902	0.03199174406604747	0.8681135225375626	969	801	27851.822721598004	25330.0	557485.8052434457	353980.0	94137.44069912609	103776.0			55.526841448189764	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
382	170310813004	1.51	80096.0	1333	1491.0	766	0.7797708021923269	0.22022919780767314	0.028400597907324365	0.5746436609152288	2007	1196	23475.652173913044	14760.0	326017.66722408024	220930.0	31279.88210702341	41467.0			38.702341137123746	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
383	170310813005	1.78	74375.0	480	1606.0	339	0.9471830985915493	0.052816901408450745	0.018779342723004695	0.70625	852	230	32780.086956521736	25970.0	470480.60869565216	468930.0	23291.46956521739	26918.0			45.321739130434786	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004347826086956522	0.0	0.0	0.9956521739130435	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
384	170310813006	1.85	139615.0	324	1375.0	262	0.7859531772575251	0.21404682274247488	0.06354515050167224	0.808641975308642	598	538	35262.843866171	30035.0	764720.6505576208	415290.0	46831.14312267658	21084.0			46.86431226765799	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
385	170310814011	1.32	68500.0	666	1813.0	440	0.9659090909090909	0.03409090909090906	0.0125	0.6606606606606606	880	955	11120.167539267015	9360.0	379738.12565445027	185530.0	19553.603141361258	17132.0	7007.0	7007.0	57.41989528795811	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010471204188481676	0.0	0.0	0.0010471204188481676	0.0	0.0	0.0	0.0	0.9979057591623036	0.0	0.0020942408376963353	0.0	0.0	0.9979057591623036	0.0010471204188481676	0.0010471204188481676	0.0	0.0	0.0	0.0	0.9979057591623036	0.0	0.0020942408376963353	0.0	0.9979057591623036	0.0	0.0	1.0
